date,option_name,option_type,bid,ask,mid,expiration,strike,underlying,moneyness,implied_volatility,delta
2026-01-20,C_20260126_0915,call,99.7112191662225,101.7255872301866,100.71840319820456,2026-01-26,915.0,1014.4471706238669,0.901969098535995,0.37688478142226156,0.9649618154902786
2026-01-20,P_20260126_0915,put,0.8272657935185183,0.8439782337916196,0.8356220136550689,2026-01-26,915.0,1014.4471706238669,0.901969098535995,0.37688478142226156,-0.035038184509721404
2026-01-20,C_20260126_0935,call,80.67541405526585,82.30522039981666,81.49031722754125,2026-01-26,935.0,1014.4471706238669,0.9216842700886944,0.35634369664419663,0.935660323404327
2026-01-20,P_20260126_0935,put,1.5820343556750094,1.6139946456886458,1.5980145006818276,2026-01-26,935.0,1014.4471706238669,0.9216842700886944,0.35634369664419663,-0.06433967659567297
2026-01-20,C_20260126_0955,call,62.34028677079064,63.59968650353389,62.969986637162265,2026-01-26,955.0,1014.4471706238669,0.9413994416413938,0.33764506247111536,0.8838135937653615
2026-01-20,P_20260126_0955,put,3.0374807443128,3.0988439916726542,3.068162367992727,2026-01-26,955.0,1014.4471706238669,0.9413994416413938,0.33764506247111536,-0.1161864062346385
2026-01-20,C_20260126_0975,call,45.30187065925049,46.217059965497974,45.75946531237423,2026-01-26,975.0,1014.4471706238669,0.9611146131940931,0.32182477520279096,0.7976068532857518
2026-01-20,P_20260126_0975,put,5.789638305885708,5.906600695903601,5.848119500894654,2026-01-26,975.0,1014.4471706238669,0.9611146131940931,0.32182477520279096,-0.20239314671424824
2026-01-20,C_20260126_0995,call,30.446738242010234,31.061823863060944,30.75428105253559,2026-01-26,995.0,1014.4471706238669,0.9808297847467925,0.31005636764181654,0.6694726193905591
2026-01-20,P_20260126_0995,put,10.725079561758568,10.941747835733489,10.833413698746028,2026-01-26,995.0,1014.4471706238669,0.9808297847467925,0.31005636764181654,-0.33052738060944087
2026-01-20,C_20260126_1015,call,18.715458977655295,19.093549058011966,18.90450401783363,2026-01-26,1015.0,1014.4471706238669,1.0005449562994917,0.30330079786260816,0.5087496949518745
2026-01-20,P_20260126_1015,put,18.78437397051686,19.16385627295154,18.9741151217342,2026-01-26,1015.0,1014.4471706238669,1.0005449562994917,0.30330079786260816,-0.4912503050481255
2026-01-20,C_20260126_1035,call,10.55657921493147,10.769843441495743,10.663211328213606,2026-01-26,1035.0,1014.4471706238669,1.0202601278521912,0.30187415898959463,0.34565018963386507
2026-01-20,P_20260126_1035,put,30.41606788090598,31.030533898702064,30.723300889804023,2026-01-26,1035.0,1014.4471706238669,1.0202601278521912,0.30187415898959463,-0.6543498103661349
2026-01-20,C_20260126_1055,call,5.575833102626377,5.688476195608728,5.6321546491175525,2026-01-26,1055.0,1014.4471706238669,1.0399752994048905,0.30528412742100614,0.2123096795273886
2026-01-20,P_20260126_1055,put,45.22589544171426,46.139549895082226,45.68272266839824,2026-01-26,1055.0,1014.4471706238669,1.0399752994048905,0.30528412742100614,-0.7876903204726113
2026-01-20,C_20260126_1075,call,2.838799972041108,2.8961494664257765,2.867474719233442,2026-01-26,1075.0,1014.4471706238669,1.0596904709575898,0.3124923676624261,0.12132475841132845
2026-01-20,P_20260126_1075,put,62.27943598424184,63.537606408165914,62.90852119620388,2026-01-26,1075.0,1014.4471706238669,1.0596904709575898,0.3124923676624261,-0.8786752415886716
2026-01-20,C_20260126_1095,call,1.4301972976035586,1.4590901723026206,1.4446437349530896,2026-01-26,1095.0,1014.4471706238669,1.0794056425102891,0.3223430783501076,0.06657451813983876
2026-01-20,P_20260126_1095,put,80.66140698291733,82.29093035630959,81.47616866961346,2026-01-26,1095.0,1014.4471706238669,1.0794056425102891,0.3223430783501076,-0.9334254818601613
2026-01-20,C_20260126_1115,call,0.7258003911504339,0.7404630253150891,0.7331317082327615,2026-01-26,1115.0,1014.4471706238669,1.0991208140629884,0.3338512866075285,0.03595841256294844
2026-01-20,P_20260126_1115,put,99.74758374957723,101.76268645158889,100.75513510058306,2026-01-26,1115.0,1014.4471706238669,1.0991208140629884,0.3338512866075285,-0.9640415874370516
2026-01-20,C_20260127_0915,call,99.80240571231457,101.81861592872497,100.81051082051977,2026-01-27,915.0,1014.4471706238669,0.901969098535995,0.3506322353726726,0.964404045079621
2026-01-20,P_20260127_0915,put,0.8465965604692687,0.8636995212868297,0.8551480408780492,2026-01-27,915.0,1014.4471706238669,0.901969098535995,0.3506322353726726,-0.035595954920379036
2026-01-20,C_20260127_0935,call,80.78153702009966,82.41348726292996,81.59751214151481,2026-01-27,935.0,1014.4471706238669,0.9216842700886944,0.33170527777958253,0.9348401074065348
2026-01-20,P_20260127_0935,put,1.614730923243995,1.647351749976197,1.631041336610096,2026-01-27,935.0,1014.4471706238669,0.9216842700886944,0.33170527777958253,-0.06515989259346522
2026-01-20,C_20260127_0955,call,62.46757908737726,63.72955038207175,63.098564734724505,2026-01-27,955.0,1014.4471706238669,0.9413994416413938,0.3144821577744388,0.8827689621879047
2026-01-20,P_20260127_0955,put,3.089776045511489,3.1521957636026303,3.1209859045570596,2026-01-27,955.0,1014.4471706238669,0.9413994416413938,0.3144821577744388,-0.11723103781209532
2026-01-20,C_20260127_0975,call,45.454517922799795,46.37279101214929,45.913654467474544,2026-01-27,975.0,1014.4471706238669,0.9611146131940931,0.29991337787330996,0.7966085918925085
2026-01-20,P_20260127_0975,put,5.865717935923856,5.984217288164741,5.9249676120442984,2026-01-27,975.0,1014.4471706238669,0.9611146131940931,0.29991337787330996,-0.20339140810749146
2026-01-20,C_20260127_0995,call,30.62008780174086,31.238675434099257,30.929381617920058,2026-01-27,995.0,1014.4471706238669,0.9808297847467925,0.28907430360741343,0.6690818007778814
2026-01-20,P_20260127_0995,put,10.820290869854672,11.03888260459921,10.929586737226941,2026-01-27,995.0,1014.4471706238669,0.9808297847467925,0.28907430360741343,-0.3309181992221186
2026-01-20,C_20260127_1015,call,18.890921682292728,19.27255646375319,19.08173907302296,2026-01-27,1015.0,1014.4471706238669,1.0005449562994917,0.2828447651388571,0.5094932872183804
2026-01-20,P_20260127_1015,put,18.880127805396274,19.261544528737613,19.070836167066943,2026-01-27,1015.0,1014.4471706238669,1.0005449562994917,0.2828447651388571,-0.4905067127816196
2026-01-20,C_20260127_1035,call,10.708940648958556,10.925282884291054,10.817111766624805,2026-01-27,1035.0,1014.4471706238669,1.0202601278521912,0.28151410299434215,0.34745734067007567
2026-01-20,P_20260127_1035,put,30.487149827051887,31.103051843760007,30.795100835405947,2026-01-27,1035.0,1014.4471706238669,1.0202601278521912,0.28151410299434215,-0.6525426593299244
2026-01-20,C_20260127_1055,call,5.689472532716003,5.8044113717607715,5.746941952238387,2026-01-27,1055.0,1014.4471706238669,1.0399752994048905,0.284631613005942,0.21451959205891785
2026-01-20,P_20260127_1055,put,45.256684765799235,46.170961225714365,45.7138229957568,2026-01-27,1055.0,1014.4471706238669,1.0399752994048905,0.284631613005942,-0.7854804079410822
2026-01-20,C_20260127_1075,call,2.9139612073548693,2.972829110533756,2.9433951589443126,2026-01-27,1075.0,1014.4471706238669,1.0596904709575898,0.29124599135067014,0.12329457086767481
2026-01-20,P_20260127_1075,put,62.27017649542784,63.52815985897184,62.89916817719984,2026-01-27,1075.0,1014.4471706238669,1.0596904709575898,0.29124599135067014,-0.8767054291323252
2026-01-20,C_20260127_1095,call,1.4761200682062772,1.5059406756447877,1.4910303719255324,2026-01-27,1095.0,1014.4471706238669,1.0794056425102891,0.3002971243900381,0.06803665715521652
2026-01-20,P_20260127_1095,put,80.6213384112692,82.25005231856757,81.43569536491839,2026-01-27,1095.0,1014.4471706238669,1.0794056425102891,0.3002971243900381,-0.9319633428447834
2026-01-20,C_20260127_1115,call,0.7526336543190071,0.76783837460828,0.7602360144636435,2026-01-27,1115.0,1014.4471706238669,1.0991208140629884,0.31088034757959154,0.03693413132016967
2026-01-20,P_20260127_1115,put,99.68685505237144,101.7007309120153,100.69379298219337,2026-01-27,1115.0,1014.4471706238669,1.0991208140629884,0.31088034757959154,-0.9630658686798304
2026-01-20,C_20260128_0915,call,99.8937188048673,101.91177373021817,100.90274626754274,2026-01-28,915.0,1014.4471706238669,0.901969098535995,0.32957335641708085,0.963847849657803
2026-01-20,P_20260128_0915,put,0.8660595764939779,0.8835557295544624,0.8748076530242201,2026-01-28,915.0,1014.4471706238669,0.901969098535995,0.32957335641708085,-0.03615215034219699
2026-01-20,C_20260128_0935,call,80.88775203738908,82.52184803814441,81.70480003776674,2026-01-28,935.0,1014.4471706238669,0.9216842700886944,0.31195204840211965,0.9340263420312006
2026-01-20,P_20260128_0935,put,1.6475253705296722,1.6808087113484533,1.6641670409390628,2026-01-28,935.0,1014.4471706238669,0.9216842700886944,0.31195204840211965,-0.06597365796879939
2026-01-20,C_20260128_0955,call,62.59479849556015,63.85933987930884,63.227069187434495,2026-01-28,955.0,1014.4471706238669,0.9413994416413938,0.2959225942330774,0.881738528491206
2026-01-20,P_20260128_0955,put,3.142004390214419,3.2054792263803673,3.173741808297393,2026-01-28,955.0,1014.4471706238669,0.9413994416413938,0.2959225942330774,-0.11826147150879396
2026-01-20,C_20260128_0975,call,45.60674213992505,46.52809046598414,46.0674163029546,2026-01-28,975.0,1014.4471706238669,0.9611146131940931,0.2823662553105266,0.795630277403192
2026-01-20,P_20260128_0975,put,5.941380596093066,6.06140848692323,6.001394541508148,2026-01-28,975.0,1014.4471706238669,0.9611146131940931,0.2823662553105266,-0.20436972259680797
2026-01-20,C_20260128_0995,call,30.792605152749886,31.41467798411857,31.103641568434227,2026-01-28,995.0,1014.4471706238669,0.9808297847467925,0.2722787943607862,0.6687037901284886
2026-01-20,P_20260128_0995,put,10.9146761704317,11.13517467892527,11.024925424678486,2026-01-28,995.0,1014.4471706238669,0.9808297847467925,0.2722787943607862,-0.3312962098715114
2026-01-20,C_20260128_1015,call,19.06545080825852,19.45061143064758,19.25803111945305,2026-01-28,1015.0,1014.4471706238669,1.0005449562994917,0.2664742787507987,0.5102267114851133
2026-01-20,P_20260128_1015,put,18.974954387454193,19.358286799321956,19.166620593388075,2026-01-28,1015.0,1014.4471706238669,1.0005449562994917,0.2664742787507987,-0.48977328851488666
2026-01-20,C_20260128_1035,call,10.860774608162973,11.08018419620667,10.970479402184822,2026-01-28,1035.0,1014.4471706238669,1.0202601278521912,0.26522040729494223,0.3492346507369336
2026-01-20,P_20260128_1035,put,30.557710748872335,31.175038238748545,30.86637449381044,2026-01-28,1035.0,1014.4471706238669,1.0202601278521912,0.26522040729494223,-0.6507653492630664
2026-01-20,C_20260128_1055,call,5.803181256920696,5.920417241908992,5.861799249414844,2026-01-28,1055.0,1014.4471706238669,1.0399752994048905,0.2681002701024342,0.21670073610821927
2026-01-20,P_20260128_1055,put,45.2875499591438,46.202449958318425,45.744999958731114,2026-01-28,1055.0,1014.4471706238669,1.0399752994048905,0.2681002701024342,-0.7832992638917807
2026-01-20,C_20260128_1075,call,2.989572970072272,3.0499683836090856,3.019770676840679,2026-01-28,1075.0,1014.4471706238669,1.0596904709575898,0.2742331381879983,0.12524998330870674
2026-01-20,P_20260128_1075,put,62.26137423380922,63.51917977388618,62.8902770038477,2026-01-28,1075.0,1014.4471706238669,1.0596904709575898,0.2742331381879983,-0.8747500166912933
2026-01-20,C_20260128_1095,call,1.5225814206641082,1.5533406412835853,1.5379610309738467,2026-01-28,1095.0,1014.4471706238669,1.0794056425102891,0.2826364450188803,0.06949745173696803
2026-01-20,P_20260128_1095,put,80.58181524591473,82.20973070542814,81.39577297567143,2026-01-28,1095.0,1014.4471706238669,1.0794056425102891,0.2826364450188803,-0.930502548263032
2026-01-20,C_20260128_1115,call,0.7799276240751797,0.7956837376928602,0.7878056808840199,2026-01-28,1115.0,1014.4471706238669,1.0991208140629884,0.29247057557660056,0.03791501180225054
2026-01-20,P_20260128_1115,put,99.62659401083984,101.63925247570528,100.63292324327256,2026-01-28,1115.0,1014.4471706238669,1.0991208140629884,0.29247057557660056,-0.9620849881977495
2026-01-20,C_20260129_0915,call,99.98515544976208,102.0050575800603,100.99510651491119,2026-01-29,915.0,1014.4471706238669,0.901969098535995,0.31221376416191216,0.963293285450211
2026-01-20,P_20260129_0915,put,0.8856518470215883,0.903543803527075,0.8945978252743316,2026-01-29,915.0,1014.4471706238669,0.901969098535995,0.31221376416191216,-0.03670671454978902
2026-01-20,C_20260129_0935,call,80.99405451400045,82.6302980395358,81.81217627676813,2026-01-29,935.0,1014.4471706238669,0.9216842700886944,0.2956775073676862,0.9332190079755397
2026-01-20,P_20260129_0935,put,1.6804131039351777,1.7143608434086157,1.6973869736718967,2026-01-29,935.0,1014.4471706238669,0.9216842700886944,0.2956775073676862,-0.0667809920244603
2026-01-20,C_20260129_0955,call,62.72194118541908,63.98905110835684,63.35549614688796,2026-01-29,955.0,1014.4471706238669,0.9413994416413938,0.28064012404047234,0.8807220421863325
2026-01-20,P_20260129_0955,put,3.1941619680289146,3.258690492635559,3.226426230332237,2026-01-29,955.0,1014.4471706238669,0.9413994416413938,0.28064012404047234,-0.11927795781366746
2026-01-20,C_20260129_0975,call,45.75854666060473,46.682961744657355,46.22075420263104,2026-01-29,975.0,1014.4471706238669,0.9611146131940931,0.2679252067972464,0.7946713569077487
2026-01-20,P_20260129_0975,put,6.016629635889826,6.138177709342147,6.077403672615986,2026-01-29,975.0,1014.4471706238669,0.9611146131940931,0.2679252067972464,-0.2053286430922513
2026-01-20,C_20260129_0995,call,30.96430595030935,31.589847484659035,31.277076717484192,2026-01-29,995.0,1014.4471706238669,0.9808297847467925,0.2584622254866974,0.6683381311570403
2026-01-20,P_20260129_0995,put,11.008251118269394,11.230640029749585,11.11944557400949,2026-01-29,995.0,1014.4471706238669,0.9808297847467925,0.2584622254866974,-0.3316618688429597
2026-01-20,C_20260129_1015,call,19.23906597138024,19.62773397080206,19.43339997109115,2026-01-29,1015.0,1014.4471706238669,1.0005449562994917,0.2530105068232956,0.5109502815357414
2026-01-20,P_20260129_1015,put,19.06887333201543,19.454103096298567,19.261488214156998,2026-01-29,1015.0,1014.4471706238669,1.0005449562994917,0.2530105068232956,-0.4890497184642586
2026-01-20,C_20260129_1035,call,11.012087740728076,11.234554159732683,11.12332095023038,2026-01-29,1035.0,1014.4471706238669,1.0202601278521912,0.2518197768568032,0.3509830300253577
2026-01-20,P_20260129_1035,put,30.627757294038524,31.246499865635265,30.937128579836894,2026-01-29,1035.0,1014.4471706238669,1.0202601278521912,0.2518197768568032,-0.6490169699746423
2026-01-20,C_20260129_1055,call,5.91695025695736,6.036484605582761,5.97671743127006,2026-01-29,1055.0,1014.4471706238669,1.0399752994048905,0.2545013095935989,0.2188537393348029
2026-01-20,P_20260129_1055,put,45.3184820029429,46.23400689189124,45.77624444741707,2026-01-29,1055.0,1014.4471706238669,1.0399752994048905,0.2545013095935989,-0.7811462606651971
2026-01-20,C_20260129_1075,call,3.0656217551203264,3.1275535077490195,3.096587631434673,2026-01-29,1075.0,1014.4471706238669,1.0596904709575898,0.2602331519132832,0.12719103116329722
2026-01-20,P_20260129_1075,put,62.253015693781,63.51065237446344,62.88183403412222,2026-01-29,1075.0,1014.4471706238669,1.0596904709575898,0.2602331519132832,-0.8728089688367028
2026-01-20,C_20260129_1095,call,1.569571910545996,1.6012804339913698,1.5854261722686829,2026-01-29,1095.0,1014.4471706238669,1.0794056425102891,0.2680972835785722,0.07095663926515125
2026-01-20,P_20260129_1095,put,80.54282804188183,82.16995588111176,81.3563919614968,2026-01-29,1095.0,1014.4471706238669,1.0794056425102891,0.2680972835785722,-0.9290433607348487
2026-01-20,C_20260129_1115,call,0.8076782533327759,0.823994985723337,0.8158366195280564,2026-01-29,1115.0,1014.4471706238669,1.0991208140629884,0.277308210140577,0.038900787866389425
2026-01-20,P_20260129_1115,put,99.5667965773437,101.57824701324964,100.57252179529667,2026-01-29,1115.0,1014.4471706238669,1.0991208140629884,0.277308210140577,-0.9610992121336106
2026-01-20,C_20260130_0915,call,100.07671270223729,102.09846447399967,101.08758858811848,2026-01-30,915.0,1014.4471706238669,0.901969098535995,0.2975979081543744,0.9627404057411
2026-01-20,P_20260130_0915,put,0.9053704268377701,0.9236607384910583,0.9145155826644142,2026-01-30,915.0,1014.4471706238669,0.901969098535995,0.2975979081543744,-0.03725959425890002
2026-01-20,C_20260130_0935,call,81.10043999230659,82.73883271942388,81.91963635586524,2026-01-30,935.0,1014.4471706238669,0.9216842700886944,0.2819824272410941,0.9324180832289964
2026-01-20,P_20260130_0935,put,1.7133896653709983,1.748003598004756,1.7306966316878771,2026-01-30,935.0,1014.4471706238669,0.9216842700886944,0.2819824272410941,-0.06758191677100356
2026-01-20,C_20260130_0955,call,62.84900354562047,64.11868038492594,63.4838419652732,2026-01-30,955.0,1014.4471706238669,0.9413994416413938,0.2677869617842204,0.879719257456332
2026-01-20,P_20260130_0955,put,3.246245167148996,3.3118258775964504,3.279035522372723,2026-01-30,955.0,1014.4471706238669,0.9413994416413938,0.2677869617842204,-0.12028074254366805
2026-01-20,C_20260130_0975,call,45.90993485551301,46.83740828693751,46.37367157122526,2026-01-30,975.0,1014.4471706238669,0.9611146131940931,0.25578606918218305,0.7937312979554281
2026-01-20,P_20260130_0975,put,6.09146842550555,6.214528393697581,6.152998409601565,2026-01-30,975.0,1014.4471706238669,0.9611146131940931,0.25578606918218305,-0.20626870204457193
2026-01-20,C_20260130_0995,call,31.13520536921952,31.764199417082537,31.44970239315103,2026-01-30,995.0,1014.4471706238669,0.9808297847467925,0.24685286313825025,0.6679843890031156
2026-01-20,P_20260130_0995,put,11.101030887676176,11.325294137932259,11.213162512804217,2026-01-30,995.0,1014.4471706238669,0.9808297847467925,0.24685286313825025,-0.33201561099688437
2026-01-20,C_20260130_1015,call,19.411786112656543,19.803943407861723,19.607864760259133,2026-01-30,1015.0,1014.4471706238669,1.0005449562994917,0.24170016253748966,0.5116642968710005
2026-01-20,P_20260130_1015,put,19.161903579577228,19.54901274280101,19.35545816118912,2026-01-30,1015.0,1014.4471706238669,1.0005449562994917,0.24170016253748966,-0.48833570312899954
2026-01-20,C_20260130_1035,call,11.162886606089769,11.388399466818855,11.275643036454312,2026-01-30,1035.0,1014.4471706238669,1.0202601278521912,0.2405624628173646,0.35270334973653517
2026-01-20,P_20260130_1035,put,30.69729602147443,31.31744341584765,31.00736971866104,2026-01-30,1035.0,1014.4471706238669,1.0202601278521912,0.2405624628173646,-0.6472966502634648
2026-01-20,C_20260130_1055,call,6.030770985966413,6.152604743258664,6.091687864612538,2026-01-30,1055.0,1014.4471706238669,1.0399752994048905,0.24307503326293226,0.22097921247279328
2026-01-20,P_20260130_1055,put,45.349472349814874,46.265623306376796,45.807547828095835,2026-01-30,1055.0,1014.4471706238669,1.0399752994048905,0.24307503326293226,-0.7790207875272067
2026-01-20,C_20260130_1075,call,3.142094489434215,3.205571145786421,3.173832817610318,2026-01-30,1075.0,1014.4471706238669,1.0596904709575898,0.24846588804196076,0.129117759472344
2026-01-20,P_20260130_1075,put,62.245087801746834,63.502564322994246,62.87382606237054,2026-01-30,1075.0,1014.4471706238669,1.0596904709575898,0.24846588804196076,-0.870882240527656
2026-01-20,C_20260130_1095,call,1.6170822399651932,1.6497505680452982,1.6334164040052457,2026-01-30,1095.0,1014.4471706238669,1.0794056425102891,0.25587185128743145,0.0724139713447675
2026-01-20,P_20260130_1095,put,80.50436750074181,82.13071835934267,81.31754293004224,2026-01-30,1095.0,1014.4471706238669,1.0794056425102891,0.25587185128743145,-0.9275860286552325
2026-01-20,C_20260130_1115,call,0.8358814562542008,0.8527679503199422,0.8443247032870715,2026-01-30,1115.0,1014.4471706238669,1.0991208140629884,0.2645533980044709,0.039891201130720644
2026-01-20,P_20260130_1115,put,99.50745866549472,101.51771035570674,100.51258451060073,2026-01-30,1115.0,1014.4471706238669,1.0991208140629884,0.2645533980044709,-0.9601087988692794
2026-01-21,C_20260122_0905,call,98.46596074606552,100.45517207426886,99.46056641016719,2026-01-22,905.0,1003.6631079054353,0.9016969866399321,0.9010194783934209,0.9680495699714575
2026-01-21,P_20260122_0905,put,0.7183795984649266,0.7328923176258342,0.7256359580453804,2026-01-22,905.0,1003.6631079054353,0.9016969866399321,0.9010194783934209,-0.031950430028542476
2026-01-21,C_20260122_0925,call,79.35138349036548,80.95444174269609,80.15291261653078,2026-01-22,925.0,1003.6631079054353,0.9216239918695439,0.8488676781427097,0.9399724542099984
2026-01-21,P_20260122_0925,put,1.4022309765501024,1.4305588750662661,1.4163949258081843,2026-01-22,925.0,1003.6631079054353,0.9216239918695439,0.8488676781427097,-0.06002754579000158
2026-01-21,C_20260122_0945,call,60.91056966946669,62.14108622844581,61.52582794895625,2026-01-22,945.0,1003.6631079054353,0.9415509970991557,0.801340558575306,0.8887487332202036
2026-01-21,P_20260122_0945,put,2.7598457894365493,2.815600249829207,2.787723019632878,2026-01-22,945.0,1003.6631079054353,0.9415509970991557,0.801340558575306,-0.11125126677979635
2026-01-21,C_20260122_0965,call,43.76288060750935,44.646979205640854,44.2049299065751,2026-01-22,965.0,1003.6631079054353,0.9614780023287673,0.761182495097583,0.8009144031848232
2026-01-21,P_20260122_0965,put,5.410585361264418,5.519890116037437,5.465237738650927,2026-01-22,965.0,1003.6631079054353,0.9614780023287673,0.761182495097583,-0.1990855968151768
2026-01-21,C_20260122_0985,call,28.86420593241184,29.447321203773694,29.155763568092766,2026-01-22,985.0,1003.6631079054353,0.9814050075583791,0.7315227857095744,0.6671602228042574
2026-01-21,P_20260122_0985,put,10.31033931995198,10.518629003183333,10.414484161567657,2026-01-22,985.0,1003.6631079054353,0.9814050075583791,0.7315227857095744,-0.33283977719574265
2026-01-21,C_20260122_1005,call,17.246127658217777,17.594534277575715,17.420330967896746,2026-01-22,1005.0,1003.6631079054353,1.001332012787991,0.7149077932883973,0.4978944531641615
2026-01-21,P_20260122_1005,put,18.49068967954308,18.864238965998496,18.67746432277079,2026-01-22,1005.0,1003.6631079054353,1.001332012787991,0.7149077932883973,-0.5021055468358385
2026-01-21,C_20260122_1025,call,9.372887006558688,9.56223825921644,9.467562632887564,2026-01-22,1025.0,1003.6631079054353,1.0212590180176027,0.7121132436666588,0.3282528943153922
2026-01-21,P_20260122_1025,put,30.41587766166932,31.030339836652537,30.72310874916093,2026-01-22,1025.0,1003.6631079054353,1.0212590180176027,0.7121132436666588,-0.6717471056846078
2026-01-21,C_20260122_1045,call,4.7486984651061945,4.844631767431572,4.796665116268883,2026-01-22,1045.0,1003.6631079054353,1.0411860232472145,0.7217339292797893,0.1940003552041707
2026-01-21,P_20260122_1045,put,45.59011775400196,46.511130233880785,46.05062399394137,2026-01-22,1045.0,1003.6631079054353,1.0411860232472145,0.7217339292797893,-0.8059996447958293
2026-01-21,C_20260122_1065,call,2.3210918101019993,2.3679825537404233,2.3445371819212113,2026-01-22,1065.0,1003.6631079054353,1.0611130284768262,0.7409529110261034,0.10641422922489718
2026-01-21,P_20260122_1065,put,62.96093973278297,64.23287790920283,63.596908820992894,2026-01-22,1065.0,1003.6631079054353,1.0611130284768262,0.7409529110261034,-0.8935857707751028
2026-01-21,C_20260122_1085,call,1.1277348535962946,1.1505173758911693,1.139126114743732,2026-01-22,1085.0,1003.6631079054353,1.0810400337064379,0.7667161281819084,0.056190725772232455
2026-01-21,P_20260122_1085,put,81.56601141006237,83.21380962036667,82.38991051521452,2026-01-22,1085.0,1003.6631079054353,1.0810400337064379,0.7667161281819084,-0.9438092742277675
2026-01-21,C_20260122_1105,call,0.5551500095726226,0.5663651612811605,0.5607575854268916,2026-01-22,1105.0,1003.6631079054353,1.1009670389360497,0.7964781763560338,0.029348170785808078
2026-01-21,P_20260122_1105,put,100.79185519982398,102.82805429476993,101.80995474729696,2026-01-22,1105.0,1003.6631079054353,1.1009670389360497,0.7964781763560338,-0.9706518292141919
2026-01-21,C_20260123_0905,call,98.555341658315,100.5463586615133,99.55085015991415,2026-01-23,905.0,1003.6631079054353,0.9016969866399321,0.6403842181392255,0.9674884363652436
2026-01-21,P_20260123_0905,put,0.7366618324707915,0.7515438896924237,0.7441028610816076,2026-01-23,905.0,1003.6631079054353,0.9016969866399321,0.6403842181392255,-0.03251156363475638
2026-01-21,C_20260123_0925,call,79.45579413157297,81.06096168978657,80.25837791067977,2026-01-23,925.0,1003.6631079054353,0.9216239918695439,0.6036925871153221,0.9391207370520991
2026-01-21,P_20260123_0925,put,1.4339716980058639,1.4629408232181036,1.4484562606119837,2026-01-23,925.0,1003.6631079054353,0.9216239918695439,0.6036925871153221,-0.060879262947900914
2026-01-21,C_20260123_0945,call,61.036998681771024,62.27006936221085,61.653534021990936,2026-01-23,945.0,1003.6631079054353,0.9415509970991557,0.5702689537722706,0.8876277672538044
2026-01-21,P_20260123_0945,put,2.8120336404808643,2.8688424008946196,2.840438020687742,2026-01-23,945.0,1003.6631079054353,0.9415509970991557,0.5702689537722706,-0.11237223274619557
2026-01-21,C_20260123_0965,call,43.91654682197886,44.80374978807945,44.360148305029156,2026-01-23,965.0,1003.6631079054353,0.9614780023287673,0.5420357131554893,0.7998125729164951
2026-01-21,P_20260123_0965,put,5.488439172965909,5.599316732015725,5.543877952490817,2026-01-23,965.0,1003.6631079054353,0.9614780023287673,0.5420357131554893,-0.2001874270835049
2026-01-21,C_20260123_0985,call,29.040517770863453,29.62719489754756,29.333856334205507,2026-01-23,985.0,1003.6631079054353,0.9814050075583791,0.5211812686195709,0.6667276528909171
2026-01-21,P_20260123_0985,put,10.409267514127393,10.619555746736026,10.51441163043171,2026-01-23,985.0,1003.6631079054353,0.9814050075583791,0.5211812686195709,-0.33327234710908293
2026-01-21,C_20260123_1005,call,17.42417612588079,17.776179683979393,17.600177904930092,2026-01-23,1005.0,1003.6631079054353,1.001332012787991,0.5094842023780826,0.4987489022242937
2026-01-21,P_20260123_1005,put,18.589783261421882,18.965334438420303,18.777558849921093,2026-01-23,1005.0,1003.6631079054353,1.001332012787991,0.5094842023780826,-0.5012510977757063
2026-01-21,C_20260123_1025,call,9.524471574599819,9.716885141763452,9.620678358181635,2026-01-23,1025.0,1003.6631079054353,1.0212590180176027,0.5074856528132994,0.330265827347335
2026-01-21,P_20260123_1025,put,30.486936102417832,31.10283380145658,30.794884951937206,2026-01-23,1025.0,1003.6631079054353,1.0212590180176027,0.5074856528132994,-0.669734172652665
2026-01-21,C_20260123_1045,call,4.857981734493397,4.956122779634678,4.907052257064038,2026-01-23,1045.0,1003.6631079054353,1.0411860232472145,0.5142035280061948,0.1963607185896738
2026-01-21,P_20260123_1045,put,45.617303654588675,46.538865344580366,46.07808449958452,2026-01-23,1045.0,1003.6631079054353,1.0411860232472145,0.5142035280061948,-0.8036392814103261
2026-01-21,C_20260123_1065,call,2.390495825024168,2.438788669974151,2.4146422474991596,2026-01-23,1065.0,1003.6631079054353,1.0611130284768262,0.5276681950255191,0.10841778282006265
2026-01-21,P_20260123_1065,put,62.946675137396255,64.21832514017194,63.5825001387841,2026-01-23,1065.0,1003.6631079054353,1.0611130284768262,0.5276681950255191,-0.8915822171799374
2026-01-21,C_20260123_1085,call,1.1684557279226424,1.1920608941433017,1.180258311032972,2026-01-23,1085.0,1003.6631079054353,1.0810400337064379,0.5457416936463185,0.057607408378374185
2026-01-21,P_20260123_1085,put,81.52149243257186,83.16839126959353,82.3449418510827,2026-01-23,1085.0,1003.6631079054353,1.0810400337064379,0.5457416936463185,-0.9423925916216258
2026-01-21,C_20260123_1105,call,0.578084625982629,0.5897631032752074,0.5839238646289182,2026-01-23,1105.0,1003.6631079054353,1.1009670389360497,0.5666393773018409,0.030252752957193665
2026-01-21,P_20260123_1105,put,100.727978722909,102.76288738397787,101.74543305344343,2026-01-23,1105.0,1003.6631079054353,1.1009670389360497,0.5666393773018409,-0.9697472470428063
